2024-11-08 00:20:02,618 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Current SDK version is 0.18.6
2024-11-08 00:20:02,619 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Configure stats pid to 26816
2024-11-08 00:20:02,619 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Loading settings from C:\Users\giaco\.config\wandb\settings
2024-11-08 00:20:02,619 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Loading settings from C:\Users\giaco\Documents\QPNN\QPNN\wandb\settings
2024-11-08 00:20:02,619 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Loading settings from environment variables: {'entity': 'quantum_kets', 'project': 'QPNN_TRAIN_SWEEP_iris', 'root_dir': 'C:\\Users\\giaco\\Documents\\QPNN\\QPNN', 'sweep_id': 'artap7pp', 'run_id': 'e6vrbh5u', 'sweep_param_path': 'C:\\Users\\giaco\\Documents\\QPNN\\QPNN\\wandb\\sweep-artap7pp\\config-e6vrbh5u.yaml'}
2024-11-08 00:20:02,619 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_setup.py:_flush():79] Applying login settings: {}
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_init.py:_log_setup():533] Logging user logs to C:\Users\giaco\Documents\QPNN\QPNN\wandb\run-20241108_002002-e6vrbh5u\logs\debug.log
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_init.py:_log_setup():534] Logging internal logs to C:\Users\giaco\Documents\QPNN\QPNN\wandb\run-20241108_002002-e6vrbh5u\logs\debug-internal.log
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_init.py:_jupyter_setup():479] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x000001CA6F1CD2A0>
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():619] calling init triggers
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():626] wandb.init called with sweep_config: {'arch_elements': 4, 'epochs': 300, 'learning_rate': 0.043807260696976144, 'optimizer': 'ADAM'}
config: {}
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():669] starting backend
2024-11-08 00:20:02,620 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():673] sending inform_init request
2024-11-08 00:20:02,627 INFO    Thread-11 (_run_job):26816 [backend.py:_multiprocessing_setup():104] multiprocessing start_methods=spawn, using: spawn
2024-11-08 00:20:02,629 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():686] backend started and connected
2024-11-08 00:20:02,645 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_config_callback():1389] config_cb None None {'arch_elements': 4, 'epochs': 300, 'learning_rate': 0.043807260696976144, 'optimizer': 'ADAM'}
2024-11-08 00:20:02,646 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_label_probe_notebook():1341] probe notebook
2024-11-08 00:20:02,649 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_label_probe_notebook():1351] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-11-08 00:20:02,649 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():781] updated telemetry
2024-11-08 00:20:02,696 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():814] communicating run to backend with 90.0 second timeout
2024-11-08 00:20:03,061 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():867] starting run threads in backend
2024-11-08 00:20:03,414 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_console_start():2451] atexit reg
2024-11-08 00:20:03,414 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_redirect():2299] redirect: wrap_raw
2024-11-08 00:20:03,414 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_redirect():2364] Wrapping output streams.
2024-11-08 00:20:03,414 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_redirect():2389] Redirects installed.
2024-11-08 00:20:03,418 INFO    Thread-11 (_run_job):26816 [wandb_init.py:init():911] run started, returning control to user process
2024-11-08 00:21:25,201 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_finish():2146] finishing run quantum_kets/QPNN_TRAIN_SWEEP_iris/e6vrbh5u
2024-11-08 00:21:25,201 INFO    Thread-11 (_run_job):26816 [jupyter.py:save_history():459] not saving jupyter history
2024-11-08 00:21:25,201 INFO    Thread-11 (_run_job):26816 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-08 00:21:25,201 INFO    Thread-11 (_run_job):26816 [wandb_init.py:_jupyter_teardown():461] cleaning up jupyter logic
2024-11-08 00:21:25,201 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_atexit_cleanup():2414] got exitcode: 0
2024-11-08 00:21:25,202 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_restore():2396] restore
2024-11-08 00:21:25,202 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_restore():2402] restore done
2024-11-08 00:21:28,798 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_footer_history_summary_info():3963] rendering history
2024-11-08 00:21:28,799 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_footer_history_summary_info():3995] rendering summary
2024-11-08 00:21:28,811 INFO    Thread-11 (_run_job):26816 [wandb_run.py:_footer_sync_info():3922] logging synced files
